userId,latency_variance_score,unique_comment_ratio,max_duplicate_count,total_duplicates,circular_mean_hour,mean_hour_deviance,std_hour_deviance,unique_channel_count,reply_count,toplevel_count,reply_ratio,communityId,communitySize,temporal_cocomment_partners,temporal_cocomment_total,temporal_cocomment_mean,temporal_cocomment_max
UC2rqJDlMDh_7fZsnhKgb_qA,-0.0052441428273426825,0.0,0.0,0.0,8.978688559605793,-1.7159304132530424,-1.2176172990288843,1.0,18.0,-2.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2rxOJ0GRqNeJYi8TyAsdCw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2ryTHZXhtdYVBgGy22t_1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2s1W8WgizbW5TBNpYXqnlg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2s65XhzODrqoy0l-qGKckQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2sE0NsNMIDHgMLlZgluLBg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2sECp-IRVOirad8PXk1iNg,0.1643867396353965,0.0,0.4054651081081643,1.0986122886681096,2.272839868562002,-0.01982954061556952,2.233006816909342,0.0,5.0,-1.0,5.0,25.0,292.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2sInNqW5hkcC63D8c5cJxA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,492.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2s_Z_xaqxdJGHojGCWhpig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2sbWjxcqkU1IV5PIGtLgOg,0.022307112241257053,0.0,0.0,0.0,4.062535609556221,-0.30563804792892535,-0.09964869041084201,1.0,7.0,-1.0,7.0,2.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2sravERFOMzOuFTtNWd6bQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2swPCJtQt29bZ0HlEIT8WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,2138.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2tDjZX7HQvdEK5aWue5GFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2tFnaBeXc4md7cPpU26qVA,0.01844445342069056,0.0,0.0,0.0,8.086855696471353,-0.7572656627493881,-0.3347875416622099,1.0,3.0,0.0,1.5,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2tWvzfAJXMBdIjFvV2WZnw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1123.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2tgJ6g-p3_YY3rOTNPS3tg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2ti0j6sVmli_EHgal5IfEQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2tiPOL_PLPsy-NXvUlJIFg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2tp8ryGO6DD57baUs45Ysg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2txUAd831laBgpfNnYej6Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,157.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2tzZ52RB29iOos-xUPXVfw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,438.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2u1zSTp_VwiANIEZgwteNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,341.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2u28LQM24mgGTLrkUeTEFw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2uCwACGE2l4RmqbAYp10tA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2uKGzc7c8t332u-kuQhOhw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2uKzl2QX5BlUzTPN6G4-Pw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2uM-qzmr2n2FSdcvnoyPeA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2uasTuKfRnPWrzKdkYcoEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2udVDs5xe-u011Tka-NNgw,0.08230256458159164,0.0,0.0,0.0,6.813082006413417,-1.9930014487146264,-1.4740853652303274,0.0,1.0,2.0,0.25,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2up0olrZRG6Uif01YLQdMQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,350.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vBrl_tt2AnH0c8i6jF__w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vFdCLgoeLh7xGOf3lyvSg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vMm3YS6hg1v1YLZ9ngj3Q,-0.010405729069550331,0.0,0.0,0.0,9.00630106176909,1.245642362356508,-0.154073706153675,2.0,0.0,3.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vNeM12dENw_Tl9O5aanBg,0.008212874366700347,0.0,0.0,0.0,4.077297670910067,-1.4617420402943844,-0.5112454537219401,2.0,12.0,-1.0,12.0,2.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vS7ODieNfgRZN2xQDwPNQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1123.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vTkBYAbh2xLT6phBwNUUg,0.10083000524403243,0.0,0.0,0.0,4.393426574538811,-1.3246269162148514,-0.9798461566550355,0.0,13.0,-1.0,13.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vUNl2JDZhYh3h8J22_o7w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,751.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2v_u9Xw-ga3I_QplGf1Ndw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vfRlQQpQHzU_mjwPpb5FQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,462.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vfpW_j4TTYO6lpzzDoR8Q,0.00675271674122129,0.0,0.0,0.0,1.4160978437318512,2.582877917792636,1.1651743512166681,0.0,2.0,21.0,0.08695652173913043,1.0,2533.0,29.691412002481627,32.0031070241529,17.011317575740573,39.2391459695364
UC2vgZ53lcMIdpILlSrhkOQw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vkW-c3rCWp7UOQU0cPE8w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2vpQGJ_AS6Ez8smLsrzmGw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wDdhD1z9x_7mHh5d4olLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wG2W90OYUJXTbmC4kXETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wGR-832nK6RBuaXALvrSg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wMBj42QwtK2DBJrLNZz8g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1123.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2w_bhaQmXR6S4lJO0DXdDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wbEJPlIyD0qHaXv0tnw1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wcZJPg8BtT7vdKDP6ZWNw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wcynMgPjrhtAY7REouf2Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wjIMtYLzpQotTEZYETc2A,-0.009327381648197804,0.0,0.0,0.0,-12.779860003802034,-0.3487666548438968,0.2484558396218446,0.0,0.0,3.0,0.0,8.0,505.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2wlvRX98Za_pvzuifD9RiQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2x4B9915kt56t3Retzge4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2xCVz344vxea7JwXcWo5xg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,505.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2xFCVjGSxg1QcCGsOSTFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2x_0c7oOyyTnbsP4Vqq0DQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2xaNOgpPfSnSs6PNOw685g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2xfH5dRJiVW9JewctE-iPw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2xgAJxttlItTVWq4He0A0g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2xgDaTTlrQ58IaHOeNPT7g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2xpFaDW7zzRg2IiigKQ7Jw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2y2O4ZCJHveGTz6EcykLMg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2138.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2y5L9kIrqHoLKNS1OkOXVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2138.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2y9J1COoixH6oOs5cbJb4g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yAeN0uHiAV83Cju-bBjmg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,17.0,751.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yC8HbiNJaZQJS8aUM4gAQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,6.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yGHeIyLIEUXapdP9Sf9jA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yNyhzmHe4aGI-KJLpUefA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yW3pxzKmgOgfSUXBL3BMg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2ydXhdDlcYGsGHTx_d_QxA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2ydwnju1Wm3xFIz3OXdVag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,435.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yjrM-_hq8NHexLtUuNfXw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2ymrnv-xw5A17_49j8MSng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yqn2Bv6Xy1g-M_ZYzWIeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2yyNpw2jCz_PCo2VhyueWg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1123.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2z-hF43tPgHanvP7R5PwJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,350.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zENtlg2ImHkbKZFbtU9bQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zIO7efdrK7uLW2FOADI4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,418.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zNYyWdGyYVjvPfX9I-qEQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2257.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zYNDI7Xr-IPx58QExMUig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zZvGH66JrbSiYKFk9HcsQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2ze6HLMvstFPfD_uUU2Dsg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zi2ktRG9MiYpDKP1grsLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zlDWLcawhWcbBRVdnKrKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC2zrYyq0y-ML7dxkiHLBsdA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-69zsa5Sg0YQz3FZ0o-bw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-9iuVQLF0d2CEADUkar8w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-Eh72brpJnkwaqF0lf0CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-F0I_SPJm-tu4bcAvFinQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-QkrdthwujSfH6EBe_gTg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-SgJLsYTzuUVV9LdEmZXg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,341.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-hBvd1V4lQ1ssoTqfZJSQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC3-lI6jU8mmSGjKCpCTHp-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30JkzxAgKj7lfmnULNsifA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,776.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30KxwblEeVgBQLh0n9sEmw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30LkZWNAgQQmKMnPVg3-dA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30REHt2dpw_iQa4ZGLMlQA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30SB2amwpNb_ketQnxdW5w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30SX-yS0F5ToVR7CkFC4Wg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30TOnbXBdsXKJmdHJroaig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2842.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30XqGsCEuJFS6vNE6rt9kQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30c5sBaVBqbWRiRENQJdTg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,350.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30iw6_I2e_vM5vYXEygv0w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30kYzueq3x3AwmKW8Fi2hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30kudg9QoxPsLHYbUz9HpQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1467.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30qMVGb2LdK5fpqs9_PMxA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC30s45o7GnsHoKf57MDpjZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC313LvDpisXk3oiRaBdBbbQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2257.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC317dFjBdveKmaacc-K6YzQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,418.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC31_CcfzxySNOS3SWOqZMKg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC31d2uzL3r3ydGwKz2UFXiQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC31eIJ1DAgMLQLjua4pyzrA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2533.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC31fKTTVJUZOmmU8yWrNcUw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,3164.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC31lw45BpKSOOZRu62b0gQw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1730.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
UC31s4lOjIb2sCZNoKYTOGog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,642.0,-0.017447305927928522,-0.019368419121783144,-0.030889911166503924,-0.033685577746468166
